Item_identifier,'OUT010', 'OUT013', 'OUT017', 'OUT018', 'OUT019', 'OUT027', 'OUT035', 'OUT045', 'OUT046', 'OUT049'
'DRE12', 0.0, 0.0, 0.5231189932345268, 0.47688100676547324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRE13', 0.04553957930210617, 0.0, 0.3029736137985959, 0.3029736137985959, 0.04553957930210617, 0.0, 0.0, 0.0, 0.3029736137985959, 0.0
'DRE15', 0.046411470500190774, 0.3085880670310829, 0.0, 0.0, 0.0, 0.0, 0.3085880670310829, 0.0, 0.0, 0.33641239543764356
'DRE25', 0.0, 0.3364253617516253, 0.0, 0.3166413907316996, 0.05056766907402185, 0.0, 0.0, 0.2963655784426532, 0.0, 0.0
'DRE27', 0.0, 0.0, 0.28791616557062166, 0.25124059930517945, 0.0, 0.46084323512419884, 0.0, 0.0, 0.0, 0.0
'DRE37', 0.0, 0.20520992050867595, 0.20843706059608982, 0.0, 0.0, 0.3779159582991443, 0.0, 0.20843706059608982, 0.0, 0.0
'DRE48', 0.14918068635631185, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8508193136436881
'DRE60', 0.0, 0.0, 0.0, 0.25476358794078124, 0.0, 0.48081877129814865, 0.0, 0.0, 0.26441764076107016, 0.0
'DRF01', 0.12170132319959487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8782986768004052, 0.0, 0.0
'DRF03', 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF13', 0.0, 0.0, 0.0, 0.0, 0.04614643520051674, 0.5477112215693771, 0.4061423432301061, 0.0, 0.0, 0.0
'DRF15', 0.024293878006967914, 0.0, 0.17184062861853477, 0.0, 0.0, 0.2883436075188929, 0.17184062861853477, 0.17184062861853477, 0.0, 0.17184062861853477
'DRF23', 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF25', 0.0, 0.0, 0.5718052889554647, 0.42819471104453527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF27', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
'DRF36', 0.0, 0.3298749152085727, 0.33506254239571365, 0.0, 0.0, 0.0, 0.33506254239571365, 0.0, 0.0, 0.0
'DRF37', 0.0, 0.0, 0.0, 0.0, 0.0, 0.41464867484524204, 0.0, 0.0, 0.292675662577379, 0.292675662577379
'DRF48', 0.019186282545825915, 0.1150239924412708, 0.13451111458143744, 0.1150239924412708, 0.0, 0.21182895165635313, 0.1348085554446139, 0.0, 0.1348085554446139, 0.1348085554446139
'DRF49', 0.0, 0.2712463317181265, 0.2712463317181265, 0.0, 0.0, 0.4575073365637469, 0.0, 0.0, 0.0, 0.0
'DRF51', 0.028613236891550556, 0.15654883708212713, 0.18025074772433639, 0.0, 0.0, 0.42553402861448913, 0.2090531496874968, 0.0, 0.0, 0.0
'DRF60', 0.0, 0.2248637785988316, 0.0, 0.0, 0.0, 0.32540866420350517, 0.2248637785988316, 0.0, 0.2248637785988316, 0.0
'DRG01', 0.0, 0.0, 0.27964569795135097, 0.24011810068288303, 0.0, 0.0, 0.0, 0.24011810068288303, 0.0, 0.24011810068288303
'DRG03', 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.25
'DRG11', 0.0, 0.0, 0.2061586129372543, 0.0, 0.0, 0.3550879241146958, 0.23259485001079552, 0.0, 0.0, 0.2061586129372543
'DRG13', 0.07453083021490088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46273458489254954, 0.46273458489254954
'DRG15', 0.0, 0.0, 0.0, 0.36628764691185683, 0.0, 0.6337123530881432, 0.0, 0.0, 0.0, 0.0
'DRG23', 0.1317342854140116, 0.0, 0.8682657145859884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRG25', 0.0, 0.0, 0.15194242909888236, 0.15194242909888236, 0.0, 0.23927989570445257, 0.0, 0.1522784153659275, 0.1522784153659275, 0.1522784153659275
'DRG27', 0.0, 0.15651922911094404, 0.2090136116126886, 0.0, 0.0, 0.42545354766367866, 0.2090136116126886, 0.0, 0.0, 0.0
'DRG36', 0.0, 0.0, 0.37243747877184297, 0.255125042456314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37243747877184297
'DRG37', 0.04879902558383208, 0.0, 0.3720062045974873, 0.0, 0.0, 0.5791947698186806, 0.0, 0.0, 0.0, 0.0
'DRG39', 0.0, 0.1457681704362056, 0.19093129945797294, 0.0, 0.0, 0.2814379311898757, 0.19093129945797294, 0.19093129945797294, 0.0, 0.0
'DRG48', 0.040144920145583074, 0.30657005323627795, 0.30657005323627795, 0.0, 0.040144920145583074, 0.0, 0.30657005323627795, 0.0, 0.0, 0.0
'DRG49', 0.0, 0.23522240666118652, 0.0, 0.0, 0.03982213014037269, 0.0, 0.2545106498760678, 0.0, 0.23522240666118652, 0.23522240666118652
'DRG51', 0.0, 0.22720598699087638, 0.0, 0.1918398419550406, 0.0, 0.3537481840632065, 0.22720598699087638, 0.0, 0.0, 0.0
'DRH01', 0.0, 0.25, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.0, 0.25
'DRH03', 0.0, 0.2263797574622983, 0.184893412312768, 0.0, 0.0, 0.3623470727626354, 0.0, 0.2263797574622983, 0.0, 0.0
'DRH11', 0.04218010300359238, 0.0, 0.23770551832001163, 0.2025232390327803, 0.04218010300359238, 0.0, 0.23770551832001163, 0.0, 0.23770551832001163, 0.0
'DRH13', 0.0, 0.0, 0.22319345942635505, 0.0, 0.0, 0.34073541258546175, 0.22319345942635505, 0.0, 0.0, 0.21287766856182827
'DRH15', 0.0, 0.0, 0.16091651518703548, 0.0, 0.0, 0.3275504486801773, 0.16091651518703548, 0.16091651518703548, 0.0, 0.1897000057587163
'DRH23', 0.039402289604850475, 0.0, 0.0, 0.18918586603267282, 0.0, 0.3273094829851944, 0.22205118068864121, 0.0, 0.22205118068864121, 0.0
'DRH25', 0.0, 0.0, 0.0, 0.31508768571959633, 0.0, 0.0, 0.0, 0.0, 0.36982462856080733, 0.31508768571959633
'DRH36', 0.0, 0.0, 0.0, 0.30775407398674715, 0.0, 0.3844918520265057, 0.0, 0.0, 0.0, 0.30775407398674715
'DRH37', 0.04521331746609894, 0.0, 0.0, 0.23701804516427935, 0.0, 0.43705573468270803, 0.0, 0.0, 0.2807129026869136, 0.0
'DRH39', 0.0453691323355559, 0.0, 0.0, 0.30165760100725625, 0.0, 0.0, 0.3513156656499315, 0.30165760100725625, 0.0, 0.0
'DRH49', 0.021434219882982313, 0.0, 0.16597578217239808, 0.0, 0.0, 0.32527302118218393, 0.16597578217239808, 0.16597578217239808, 0.0, 0.1553654124176395
'DRH51', 0.0, 0.0, 0.25406034262956567, 0.2378189721113031, 0.0, 0.0, 0.0, 0.25406034262956567, 0.25406034262956567, 0.0
'DRH59', 0.0, 0.16001669999688123, 0.16001669999688123, 0.16001669999688123, 0.0, 0.19991650001559388, 0.16001669999688123, 0.16001669999688123, 0.0, 0.0
'DRI01', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5
'DRI03', 0.14303024010515125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8569697598948488, 0.0, 0.0
'DRI11', 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0
'DRI13', 0.0, 0.0, 0.0, 0.0, 0.0, 0.31046458420244505, 0.22984513859918498, 0.22984513859918498, 0.0, 0.22984513859918498
'DRI23', 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0
'DRI25', 0.0, 0.0, 0.0, 0.46004091202629366, 0.0, 0.0, 0.5399590879737065, 0.0, 0.0, 0.0
'DRI37', 0.0, 0.2987358012423694, 0.0, 0.0, 0.0, 0.0, 0.35063209937881534, 0.35063209937881534, 0.0, 0.0
'DRI39', 0.0, 0.23002045601314683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26997954398685325, 0.26997954398685325, 0.23002045601314683
'DRI47', 0.0, 0.0, 0.2711403223621898, 0.0, 0.035567642056071096, 0.4221517132195492, 0.0, 0.2711403223621898, 0.0, 0.0
'DRI49', 0.0, 0.20425526106919895, 0.20425526106919895, 0.0, 0.0, 0.4002916870807364, 0.0, 0.0, 0.0, 0.1911977907808657
'DRI51', 0.0, 0.3742869407756511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31285652961217447, 0.31285652961217447
'DRI59', 0.0, 0.1761862791060198, 0.0, 0.13509448931070853, 0.0, 0.0, 0.1601603942652124, 0.1761862791060198, 0.1761862791060198, 0.1761862791060198
'DRJ01', 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333
'DRJ11', 0.0, 0.0, 0.0, 0.0, 0.0, 0.6110964547026139, 0.0, 0.0, 0.388903545297386, 0.0
'DRJ13', 0.0, 0.0, 0.0, 0.0, 0.0, 0.43772039556981834, 0.0, 0.0, 0.28113980221509083, 0.28113980221509083
'DRJ23', 0.0, 0.0, 0.0, 0.24708573923183105, 0.0, 0.0, 0.2509714202560563, 0.0, 0.2509714202560563, 0.2509714202560563
'DRJ24', 0.0, 0.0, 0.0, 0.0, 0.0, 0.644519506373801, 0.0, 0.0, 0.355480493626199, 0.0
'DRJ25', 0.045016138818760404, 0.19368029771079595, 0.0, 0.0, 0.0, 0.37394296804885185, 0.19368029771079595, 0.0, 0.19368029771079595, 0.0
'DRJ35', 0.0, 0.0, 0.0, 0.16454041431035255, 0.0, 0.28467051512606234, 0.1931243281266163, 0.1931243281266163, 0.0, 0.16454041431035255
'DRJ37', 0.0, 0.20094153438660256, 0.0, 0.19623386245358992, 0.0, 0.0, 0.20094153438660256, 0.20094153438660256, 0.0, 0.20094153438660256
'DRJ39', 0.06311338266387538, 0.0, 0.46844330866806233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46844330866806233
'DRJ47', 0.03559480692898547, 0.0, 0.23220259653550726, 0.0, 0.03559480692898547, 0.0, 0.23220259653550726, 0.23220259653550726, 0.0, 0.23220259653550726
'DRJ49', 0.0, 0.0, 0.0, 0.0, 0.0, 0.41944543443794585, 0.0, 0.0, 0.29027728278102705, 0.29027728278102705
'DRJ51', 0.0, 0.0, 0.0, 0.24384780058242644, 0.04284673271634146, 0.4602172579193371, 0.0, 0.0, 0.253088208781895, 0.0
'DRJ59', 0.0, 0.0, 0.36378888210476434, 0.27242223579047115, 0.0, 0.0, 0.36378888210476434, 0.0, 0.0, 0.0
'DRK01', 0.0, 0.26738160064893207, 0.0, 0.0, 0.037261517732661724, 0.4279752809694741, 0.0, 0.0, 0.26738160064893207, 0.0
'DRK11', 0.0, 0.0, 0.3915079350493819, 0.0, 0.0, 0.6084920649506181, 0.0, 0.0, 0.0, 0.0
'DRK12', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
'DRK13', 0.07980353311888445, 0.0, 0.0, 0.0, 0.06587536114403392, 0.0, 0.4271605528685408, 0.4271605528685408, 0.0, 0.0
'DRK23', 0.0, 0.0, 0.0, 0.0, 0.042115352439332156, 0.0, 0.31929488252022264, 0.31929488252022264, 0.31929488252022264, 0.0
'DRK35', 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRK37', 0.0, 0.18129041642746263, 0.21247305571502495, 0.18129041642746263, 0.0, 0.0, 0.21247305571502495, 0.0, 0.0, 0.21247305571502495
'DRK39', 0.051055859815739624, 0.0, 0.0, 0.28009801965165293, 0.0, 0.0, 0.33442306026630375, 0.33442306026630375, 0.0, 0.0
'DRK47', 0.04077740628466671, 0.0, 0.26061599761709403, 0.0, 0.0, 0.43799059848114513, 0.26061599761709403, 0.0, 0.0, 0.0
'DRK49', 0.0725827801012156, 0.0, 0.0, 0.39711514849228624, 0.0, 0.0, 0.0, 0.5303020714064982, 0.0, 0.0
'DRK59', 0.0, 0.31552752111359134, 0.0, 0.0, 0.05341743665922598, 0.0, 0.0, 0.0, 0.31552752111359134, 0.31552752111359134
'DRL01', 0.0, 0.0, 0.0, 0.3163660252179649, 0.0, 0.0, 0.0, 0.35527952397042123, 0.32835445081161385, 0.0
'DRL11', 0.04813914578495155, 0.31728695140501617, 0.31728695140501617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31728695140501617, 0.0
'DRL23', 0.0, 0.0, 0.2249405126353437, 0.18721476320880268, 0.02989822072799004, 0.34340252880608707, 0.0, 0.0, 0.2145439746217766, 0.0
'DRL35', 0.0, 0.0, 0.0, 0.42819471104453527, 0.0, 0.0, 0.0, 0.0, 0.5718052889554647, 0.0
'DRL37', 0.12039244296767163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8796075570323284, 0.0
'DRL47', 0.0, 0.3307544583590666, 0.3307544583590666, 0.2916417163773356, 0.04684936690453123, 0.0, 0.0, 0.0, 0.0, 0.0
'DRL49', 0.0, 0.28630270483220394, 0.0, 0.2768360994788712, 0.03489912243930596, 0.4019620732496189, 0.0, 0.0, 0.0, 0.0
'DRL59', 0.0, 0.11538892024141764, 0.11538892024141764, 0.11538892024141764, 0.0, 0.2227840199804835, 0.0, 0.15113969269709762, 0.15113969269709762, 0.1287698339010684
'DRL60', 0.0, 0.2813551580900529, 0.2813551580900529, 0.0, 0.0, 0.43728968381989425, 0.0, 0.0, 0.0, 0.0
'DRM11', 0.023219764522505307, 0.0, 0.1760391770682789, 0.0, 0.023219764522505307, 0.24940376268187367, 0.1760391770682789, 0.1760391770682789, 0.0, 0.1760391770682789
'DRM23', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5446998434903305, 0.45530015650966954, 0.0
'DRM35', 0.0, 0.25, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.25
'DRM37', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333
'DRM47', 0.0, 0.2990423837840277, 0.3504788081079862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3504788081079862
'DRM48', 0.04074726767358546, 0.2229365867535821, 0.2566897794096252, 0.2229365867535821, 0.0, 0.0, 0.2566897794096252, 0.0, 0.0, 0.0
'DRM49', 0.0, 0.0, 0.0, 0.2797246316247946, 0.0, 0.48299381030139416, 0.0, 0.0, 0.23728155807381127, 0.0
'DRM59', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
'DRN11', 0.0, 0.2585885404000583, 0.0, 0.0, 0.0, 0.461064788560103, 0.2803466710398387, 0.0, 0.0, 0.0
'DRN35', 0.0, 0.0, 0.22931628686778324, 0.0, 0.0, 0.5413674262644335, 0.0, 0.22931628686778324, 0.0, 0.0
'DRN36', 0.0, 0.25822330155435025, 0.25822330155435025, 0.2253300953369492, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25822330155435025
'DRN37', 0.0, 0.0, 0.0, 0.0, 0.04459939005609834, 0.43112118906081576, 0.0, 0.26213971044154294, 0.26213971044154294, 0.0
'DRN47', 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRN59', 0.0, 0.25678451325817253, 0.0, 0.22964646022548257, 0.0, 0.0, 0.25678451325817253, 0.0, 0.25678451325817253, 0.0
'DRO35', 0.030863940650459946, 0.21075978994950081, 0.0, 0.19213093410228704, 0.0, 0.3554855453482513, 0.21075978994950081, 0.0, 0.0, 0.0
'DRO47', 0.0, 0.25960118596327436, 0.0, 0.0, 0.0, 0.5103033479824651, 0.0, 0.23009546605426068, 0.0, 0.0
'DRO59', 0.0, 0.15141394458898094, 0.0, 0.15141394458898094, 0.0, 0.34558305245266147, 0.15141394458898094, 0.0, 0.20017511378039568, 0.0
'DRP35', 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRP47', 0.029766290228291595, 0.0, 0.0, 0.16940485174727815, 0.029766290228291595, 0.3197200719594384, 0.22567124791835005, 0.22567124791835005, 0.0, 0.0
'DRQ35', 0.0, 0.0, 0.0, 0.0, 0.12407015970197499, 0.0, 0.0, 0.0, 0.8759298402980251, 0.0
'DRY23', 0.0, 0.299815359721762, 0.0, 0.299815359721762, 0.0, 0.0, 0.0, 0.40036928055647597, 0.0, 0.0
'DRZ11', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0
'DRZ24', 0.04411869096207575, 0.3012721591620691, 0.0, 0.2746430017447374, 0.04411869096207575, 0.0, 0.33584745716904196, 0.0, 0.0, 0.0
'FDA01', 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5
'FDA02', 0.061551869010878904, 0.0, 0.46922406549456047, 0.0, 0.0, 0.0, 0.46922406549456047, 0.0, 0.0, 0.0
'FDA03', 0.0, 0.0, 0.34364566224589826, 0.31270867550820364, 0.0, 0.0, 0.0, 0.34364566224589826, 0.0, 0.0
'FDA07', 0.0, 0.0, 0.470487247731591, 0.0, 0.05902550453681788, 0.0, 0.0, 0.0, 0.470487247731591, 0.0
'FDA08', 0.0, 0.0, 0.0, 0.32808611863084286, 0.0, 0.0, 0.33595694068457865, 0.0, 0.0, 0.33595694068457865
'FDA09', 0.034352635187375406, 0.2628907971540655, 0.0, 0.0, 0.0, 0.4298208654107094, 0.0, 0.0, 0.27293570224784963, 0.0
'FDA10', 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0
'FDA11', 0.0, 0.46743015074959254, 0.0, 0.0, 0.06513969850081475, 0.0, 0.0, 0.0, 0.0, 0.46743015074959254
'FDA13', 0.12039244296767163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8796075570323284, 0.0
'FDA14', 0.0, 0.16447619183340467, 0.16447619183340467, 0.12028763872852398, 0.0, 0.2218075939378574, 0.16447619183340467, 0.16447619183340467, 0.0, 0.0
'FDA15', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
'FDA16', 0.0, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.25
'FDA19', 0.0, 0.0, 0.2215733842402489, 0.19537164337543003, 0.0, 0.36148158814407216, 0.2215733842402489, 0.0, 0.0, 0.0
'FDA20', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0
'FDA21', 0.0, 0.0, 0.355480493626199, 0.0, 0.0, 0.644519506373801, 0.0, 0.0, 0.0, 0.0
'FDA22', 0.03608267289511379, 0.19369102673028848, 0.19369102673028848, 0.18915322018373223, 0.0, 0.0, 0.0, 0.19369102673028848, 0.0, 0.19369102673028848
'FDA23', 0.06926384513255403, 0.0, 0.0, 0.43371190825689065, 0.0, 0.0, 0.0, 0.4970242466105553, 0.0, 0.0
'FDA25', 0.0, 0.2893116537686099, 0.0, 0.0, 0.03374869559358472, 0.3876279968691955, 0.0, 0.0, 0.0, 0.2893116537686099
'FDA26', 0.05078926830354962, 0.0, 0.32460367230735515, 0.0, 0.0, 0.0, 0.0, 0.32460367230735515, 0.0, 0.3000033870817401
'FDA27', 0.0, 0.2701374856391636, 0.0, 0.0, 0.03915548676771639, 0.42056954195395635, 0.2701374856391636, 0.0, 0.0, 0.0
'FDA28', 0.0, 0.3266454333887692, 0.0, 0.0, 0.04626734839022792, 0.0, 0.0, 0.30044178483223366, 0.0, 0.3266454333887692
'FDA31', 0.033072046622539014, 0.21574537863958548, 0.0, 0.0, 0.0, 0.31969181745870456, 0.0, 0.0, 0.21574537863958548, 0.21574537863958548
'FDA32', 0.0, 0.2984401581016129, 0.0, 0.0, 0.0, 0.40311968379677426, 0.2984401581016129, 0.0, 0.0, 0.0
'FDA33', 0.0, 0.26473601776988626, 0.0, 0.2585337643417074, 0.0, 0.47673021788840636, 0.0, 0.0, 0.0, 0.0
'FDA34', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0
'FDA35', 0.0, 0.2630522287935692, 0.0, 0.2319454857323684, 0.0, 0.0, 0.2630522287935692, 0.24195005668049335, 0.0, 0.0
'FDA36', 0.0, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.2
'FDA37', 0.0, 0.17565881619160803, 0.17565881619160803, 0.0, 0.024881008016050133, 0.28657515913373766, 0.0, 0.16156738427538814, 0.0, 0.17565881619160803
'FDA38', 0.02727449718965618, 0.0, 0.1699424522655784, 0.0, 0.0, 0.29295569374803015, 0.1699424522655784, 0.1699424522655784, 0.1699424522655784, 0.0
'FDA39', 0.0, 0.0, 0.0, 0.0, 0.12039244296767163, 0.0, 0.0, 0.8796075570323284, 0.0, 0.0
'FDA40', 0.04195933471948244, 0.0, 0.0, 0.2301934900958169, 0.0, 0.48193308159645737, 0.0, 0.24591409358824312, 0.0, 0.0
'FDA43', 0.0, 0.0, 0.0, 0.0, 0.034358126890491496, 0.0, 0.24141046827737717, 0.24141046827737717, 0.24141046827737717, 0.24141046827737717
'FDA44', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
'FDA45', 0.0, 0.0, 0.3897332226584702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3051333886707649, 0.3051333886707649
'FDA46', 0.0764262372117705, 0.0, 0.0, 0.45818416935978873, 0.0, 0.0, 0.0, 0.0, 0.46538959342844083, 0.0
'FDA47', 0.0, 0.0, 0.0, 0.0, 0.06479338174635113, 0.0, 0.4676033091268244, 0.0, 0.0, 0.4676033091268244
'FDA48', 0.0, 0.1499160139497489, 0.16220913083394678, 0.14444248686920955, 0.0, 0.23130722356339906, 0.16220913083394678, 0.0, 0.0, 0.1499160139497489
'FDA49', 0.0, 0.25, 0.25, 0.25, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0
'FDA50', 0.0, 0.0, 0.0, 0.4659880310748853, 0.0, 0.0, 0.0, 0.5340119689251147, 0.0, 0.0
'FDA51', 0.0, 0.0, 0.20565372134890325, 0.1874761860117797, 0.0, 0.0, 0.20565372134890325, 0.19556264994151065, 0.0, 0.20565372134890325
'FDA52', 0.041965814887161224, 0.0, 0.32115226295536653, 0.32115226295536653, 0.041965814887161224, 0.0, 0.0, 0.0, 0.2737638443149444, 0.0
'FDA55', 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.2, 0.2, 0.2, 0.2
'FDA56', 0.04316499001682011, 0.0, 0.34406444317146956, 0.26870612364024077, 0.0, 0.0, 0.34406444317146956, 0.0, 0.0, 0.0
'FDA57', 0.0, 0.0, 0.21057742791174425, 0.15769028835302287, 0.0, 0.0, 0.21057742791174425, 0.0, 0.21057742791174425, 0.21057742791174425
'FDA58', 0.0, 0.0, 0.18197426059997807, 0.16204275685413894, 0.0, 0.3058254905190075, 0.0, 0.18197426059997807, 0.0, 0.16818323142689742
'FDB02', 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333
